cenario;trecho;area_km2;Q_m3s;h_m;z_talvegue_m;z_linha_dagua_m;declividade;n_manning
ALTJ_seca_triagem;92;225,4;369;1,15;88,5;89,7;0,05671999976038933;0,065
ALTJ_seca_triagem;93;226,3;370;0,48;88,1;88,6;0,05610999837517738;0,065
ALTJ_seca_triagem;94;227,1;371;0,35;41,8;42,1;0,054409999400377274;0,053
ALTJ_seca_triagem;95;227,8;372;0,84;43,0;43,8;0,03798000141978264;0,061
ALTJ_seca_triagem;96;228,5;373;1,0;42,0;43,0;0,05414000153541565;0,057
ALTJ_seca_triagem;97;230,9;376;0,57;92,7;93,3;0,06923999637365341;0,067
ALTJ_seca_triagem;98;233,4;380;0,45;19,8;20,2;0,021570000797510147;0,067
ALTJ_seca_triagem;99;235,0;382;1,74;17,7;19,4;0,007930000312626362;0,065
ALTJ_seca_triagem;100;235,2;382;0,82;17,3;18,1;0,06718999892473221;0,06
ALTJ_seca_triagem;101;236,1;384;0,43;40,7;41,1;0,061969999223947525;0,062
ALTJ_seca_triagem;102;237,8;386;1,05;39,2;40,2;0,018039999529719353;0,059
ALTJ_seca_triagem;103;238,4;387;0,41;38,2;38,7;0,0635799989104271;0,068
ALTJ_seca_triagem;104;238,7;387;0,83;16,8;17,6;0,02223999984562397;0,064
ALTJ_seca_triagem;105;239,7;389;1,13;21,9;23,1;0,008500000461935997;0,056
ALTJ_seca_triagem;106;240,9;390;0,72;23,3;24,0;0,06312999874353409;0,067
ALTJ_seca_triagem;107;242,0;392;1,09;77,1;78,2;0,05708000063896179;0,064
ALTJ_seca_triagem;108;243,3;394;0,78;36,9;37,7;0,018519999459385872;0,064
ALTJ_seca_triagem;109;244,1;395;0,94;76,3;77,3;0,0369499996304512;0,06
ALTJ_seca_triagem;110;245,4;396;0,14;73,0;73,1;0,047540001571178436;0,061
ALTJ_seca_triagem;111;249,1;402;1,53;20,8;22,3;0,01648000068962574;0,064
ALTJ_seca_triagem;112;250,5;403;0,67;34,0;34,7;0,015309999696910381;0,057
ALTJ_seca_triagem;113;250,7;404;0,82;32,4;33,2;0,013819999992847443;0,057
ALTJ_seca_triagem;114;251,8;405;1,27;18,9;20,1;0,004879999905824661;0,058
ALTJ_seca_triagem;115;253,4;407;1,73;16,8;18,6;0,004720000084489584;0,062
ALTJ_seca_triagem;116;254,8;409;8,59;13,5;22,1;0,0001900000061141327;0,064
ALTJ_seca_triagem;117;254,9;409;0,99;13,5;14,5;0,02387000061571598;0,067
ALTJ_seca_triagem;118;257,3;413;0,61;69,9;70,5;0,027370000258088112;0,058
ALTJ_seca_triagem;119;258,7;415;0,52;67,1;67,6;0,03457000106573105;0,066
ALTJ_seca_triagem;120;259,4;416;0,44;41,0;41,5;0,047600001096725464;0,067
ALTJ_seca_triagem;121;259,8;416;0,54;40,6;41,1;0,008709999732673168;0,043
ALTJ_seca_triagem;122;260,9;418;1,47;37,9;39,3;0,002580000087618828;0,054
ALTJ_seca_triagem;123;262,5;420;0,5;50,9;51,4;0,056299999356269836;0,067
ALTJ_seca_triagem;124;263,5;421;0,61;64,5;65,1;0,04628000035881996;0,067
ALTJ_seca_triagem;125;273,3;434;0,57;14,8;15,4;0,1300400048494339;0,06
ALTJ_seca_triagem;126;274,6;436;0,24;13,2;13,4;0,13387000560760498;0,068
ALTJ_seca_triagem;127;275,8;438;0,81;79,9;80,7;0,13102999329566956;0,056
ALTJ_seca_triagem;128;277,3;440;0,11;137,5;137,6;0,12783999741077423;0,038
ALTJ_seca_triagem;129;278,3;441;0,72;13,1;13,9;0,007739999797195196;0,067
ALTJ_seca_triagem;130;284,3;449;0,3;131,5;131,8;0,11123000085353851;0,062
ALTJ_seca_triagem;131;285,6;451;0,22;58,8;59,0;0,1132500022649765;0,065
ALTJ_seca_triagem;132;286,6;452;0,35;36,1;36,5;0,11455000191926956;0,051
ALTJ_seca_triagem;133;287,3;453;0,94;36,6;37,6;0,041030000895261765;0,065
ALTJ_seca_triagem;134;287,9;454;0,54;34,5;35,0;0,04416999965906143;0,047
ALTJ_seca_triagem;135;288,2;454;0,39;22,2;22,6;0,11112000048160553;0,048
ALTJ_seca_triagem;136;288,3;455;1,2;7,7;8,9;0,10761000216007233;0,057
ALTJ_seca_triagem;137;289,5;456;0,53;115,6;116,1;0,1080000028014183;0,058
ALTJ_seca_triagem;138;291,1;458;0,35;36,8;37,1;0,09043999761343002;0,066
ALTJ_seca_triagem;139;291,8;459;1,26;62,0;63,3;0,0919099971652031;0,063
ALTJ_seca_triagem;140;293,2;461;1,22;61,0;62,2;0,04510999843478203;0,062
ALTJ_seca_triagem;141;294,4;463;1,35;12,1;13,5;0,00394000019878149;0,06
ALTJ_seca_triagem;142;295,2;464;1,04;13,3;14,3;0,09160999953746796;0,065
ALTJ_seca_triagem;143;296,9;466;0,27;35,6;35,9;0,022579999640583992;0,061
ALTJ_seca_triagem;144;297,8;467;0,83;57,5;58,3;0,09470999985933304;0,068
ALTJ_seca_triagem;145;298,9;469;0,84;7,6;8,4;0,04562000185251236;0,062
ALTJ_seca_triagem;146;300,4;471;2,68;54,2;56,9;0,007280000019818544;0,063
ALTJ_seca_triagem;147;301,2;472;0,18;13,9;14,1;0,09176000207662582;0,059
ALTJ_seca_triagem;148;301,5;472;0,86;78,1;79,0;0,09307000041007996;0,058
ALTJ_seca_triagem;149;304,4;476;0,35;106,7;107,0;0,09401000291109085;0,062
ALTJ_seca_triagem;150;304,9;477;0,67;8,9;9,6;0,08596000075340271;0,047
ALTJ_seca_triagem;151;305,4;477;1,98;97,7;99,7;0,08183000236749649;0,067
ALTJ_seca_triagem;152;306,1;478;0,76;6,8;7,6;0,08083000034093857;0,06
ALTJ_seca_triagem;153;307,0;479;0,77;11,5;12,3;0,07761000096797943;0,067
ALTJ_seca_triagem;154;309,8;483;1,71;50,5;52,2;0,04236999899148941;0,066
ALTJ_seca_triagem;155;310,7;484;0,69;11,2;11,9;0,03931000083684921;0,064
ALTJ_seca_triagem;156;311,3;485;0,95;11,3;12,2;0,03590000048279762;0,058
ALTJ_seca_triagem;157;312,0;486;1,64;25,5;27,2;0,039500001817941666;0,064
ALTJ_seca_triagem;158;315,7;491;1,84;40,5;42,4;0,010579999536275864;0,065
ALTJ_seca_triagem;159;318,1;494;2,38;39,0;41,3;0,012659999541938305;0,066
ALTJ_seca_triagem;160;320,9;498;2,52;36,5;39,0;0,0043299999088048935;0,063
ALTJ_seca_triagem;161;322,3;500;2,2;33,5;35,7;0,004360000137239695;0,059
ALTJ_seca_triagem;162;328,2;507;0,67;4,6;5,3;0,022709999233484268;0,067
ALTJ_seca_triagem;163;329,7;509;2,05;3,1;5,1;0,0013699999544769526;0,054
ALTJ_seca_triagem;164;332,5;513;0,78;28,7;29,5;0,02353999949991703;0,062
ALTJ_seca_triagem;165;340,9;524;0,88;84,3;85,2;0,0727199986577034;0,069
ALTJ_seca_triagem;166;343,0;527;1,57;4,6;6,2;0,00419999985024333;0,068
ALTJ_seca_triagem;167;343,6;528;1,51;2,4;3,9;0,004279999993741512;0,056
ALTJ_seca_triagem;168;344,1;528;10,13;2,0;12,1;0,0001;0,064
ALTJ_seca_triagem;169;344,1;528;21,97;2,0;24,0;0,0001;0,056
ALTJ_seca_triagem;171;344,1;528;11,77;2,0;13,8;0,0001;0,045
ALTJ_seca_triagem;177;344,3;529;10,17;1,5;11,7;0,0001;0,058
ALTJ_seca_triagem;178;344,4;529;23,18;1,5;24,7;0,0001;0,062
ALTJ_seca_triagem;179;344,4;529;19,01;1,5;20,5;0,0001;0,056
ALTJ_seca_triagem;180;344,4;529;20,93;1,5;22,4;0,0001;0,05
ALTJ_seca_triagem;181;344,4;529;25,93;1,5;27,4;0,0001;0,047
ALTJ_seca_triagem;191;348,5;534;0,57;1,5;2,1;0,027480000630021095;0,068
ALTJ_seca_triagem;192;353,9;541;1,94;31,9;33,9;0,001449999981559813;0,038
ALTJ_seca_triagem;193;359,9;549;0,55;77,3;77,8;0,07337000221014023;0,065
ALTJ_seca_triagem;194;363,1;553;1,03;27,8;28,8;0,04583999887108803;0,064
ALTJ_seca_triagem;195;368,5;560;0,6;31,7;32,3;0,009829999879002571;0,066
ALTJ_seca_triagem;196;369,0;561;2,14;30,7;32,9;0,001449999981559813;0,068
ALTJ_seca_triagem;197;370,0;562;1,23;30,1;31,4;0,001129999989643693;0,048
ALTJ_seca_triagem;198;376,5;570;1,09;28,9;30,0;0,0419900007545948;0,067
ALTJ_seca_triagem;199;377,0;571;2,15;29,1;31,3;0,0014799999771639705;0,067
ALTJ_seca_triagem;200;377,6;572;0,61;29,0;29,6;0,04416999965906143;0,054
ALTJ_seca_triagem;201;378,3;573;0,88;73,0;73,8;0,04422000050544739;0,06
ALTJ_seca_triagem;202;380,1;575;1,64;28,3;29,9;0,03886999934911728;0,067
ALTJ_seca_triagem;203;382,6;578;2,28;71,7;74,0;0,006430000066757202;0,063
ALTJ_seca_triagem;204;387,1;584;3,17;68,3;71,4;0,002580000087618828;0,065
ALTJ_seca_triagem;205;390,3;588;1,27;66,3;67,6;0,019670000299811363;0,067
ALTJ_seca_triagem;206;390,8;589;1,88;62,6;64,5;0,01779000088572502;0,061
ALTJ_seca_triagem;207;392,5;591;0,99;60,1;61,1;0,018309999257326126;0,061
ALTJ_seca_triagem;208;393,7;592;1,03;59,8;60,8;0,029519999399781227;0,067
ALTJ_seca_triagem;209;395,0;594;1,52;42,5;44,0;0,027639999985694885;0,064
ALTJ_seca_triagem;210;395,8;595;0,64;65,4;66,1;0,05663999915122986;0,06
ALTJ_seca_triagem;211;396,7;596;1,0;40,5;41,5;0,053860001266002655;0,064
ALTJ_seca_triagem;212;397,2;597;0,6;28,1;28,7;0,012760000303387642;0,045
ALTJ_seca_triagem;213;397,7;598;0,73;39,6;40,4;0,05519000068306923;0,062
ALTJ_seca_triagem;214;398,4;598;1,05;57,7;58,8;0,05415000021457672;0,057
ALTJ_seca_triagem;215;399,0;599;1,2;57,4;58,6;0,04230000078678131;0,066
ALTJ_seca_triagem;216;402,6;604;2,39;39,0;41,4;0,04228999838232994;0,066
ALTJ_seca_triagem;217;403,6;605;2,17;37,9;40,0;0,043529998511075974;0,067
ALTJ_seca_triagem;218;404,4;606;1,05;35,5;36,5;0,04789000004529953;0,067
ALTJ_seca_triagem;219;405,2;607;1,42;73,5;74,9;0,04741999879479408;0,065
ALTJ_seca_triagem;220;411,0;615;2,09;53,8;55,9;0,035610001534223557;0,067
ALTJ_seca_triagem;221;411,7;615;2,07;70,9;73,0;0,03589000180363655;0,062
ALTJ_seca_triagem;222;413,0;617;2,19;34,5;36,7;0,03246000036597252;0,066
ALTJ_seca_triagem;223;414,2;619;2,31;31,5;33,8;0,03375000134110451;0,067
ALTJ_seca_triagem;224;416,8;622;1,37;32,4;33,8;0,03438999876379967;0,063
ALTJ_seca_triagem;225;421,0;627;0,66;42,8;43,5;0,03674999997019768;0,069
ALTJ_seca_triagem;226;424,4;632;0,38;25,0;25,4;0,04574999958276749;0,067
ALTJ_seca_triagem;227;425,6;633;0,66;24,1;24,8;0,04495000094175339;0,055
ALTJ_seca_triagem;228;426,4;634;1,51;60,3;61,8;0,037289999425411224;0,061
ALTJ_seca_triagem;229;427,2;635;0,69;28,4;29,1;0,028620000928640366;0,063
ALTJ_seca_triagem;230;428,4;637;1,18;50,3;51,5;0,02377999946475029;0,062
ALTJ_seca_triagem;231;430,0;639;0,61;23,1;23,7;0,041099999099969864;0,063
ALTJ_seca_triagem;232;431,1;640;0,81;26,5;27,3;0,04140999913215637;0,06
ALTJ_seca_triagem;233;433,7;643;1,08;25,7;26,8;0,03172000125050545;0,063
ALTJ_seca_triagem;234;434,2;644;2,08;53,3;55,4;0,029850000515580177;0,062
ALTJ_seca_triagem;235;436,3;647;2,8;51,8;54,6;0,005539999809116125;0,063
ALTJ_seca_triagem;236;438,6;649;1,18;49,3;50,5;0,025709999725222588;0,063
ALTJ_seca_triagem;237;443,9;656;0,53;25,3;25,8;0,022530000656843185;0,065
ALTJ_seca_triagem;238;450,6;664;0,41;24,8;25,2;0,005280000157654285;0,061
ALTJ_seca_triagem;239;453,2;668;1,41;23,3;24,7;0,006130000110715628;0,067
ALTJ_seca_triagem;240;454,0;669;1,78;21,9;23,7;0,004610000178217888;0,046
ALTJ_seca_triagem;241;454,6;670;5,56;24,0;29,6;0,0042500002309679985;0,069
ALTJ_seca_triagem;242;456,0;671;5,03;21,8;26,8;0,003930000122636557;0,069
ALTJ_seca_triagem;243;463,4;680;0,31;24,2;24,5;0,00812000036239624;0,061
ALTJ_seca_triagem;244;463,4;681;5,55;22,6;28,1;0,0022899999748915434;0,035
ALTJ_seca_triagem;245;476,5;697;0,82;36,0;36,8;0,025210000574588776;0,066
ALTJ_seca_triagem;246;481,0;702;2,66;45,5;48,2;0,004780000075697899;0,065
ALTJ_seca_triagem;247;487,0;710;1,01;23,1;24,1;0,02191999927163124;0,068
ALTJ_seca_triagem;248;488,5;712;1,25;19,9;21,1;0,021209999918937683;0,068
ALTJ_seca_triagem;249;488,9;712;1,35;23,1;24,4;0,021159999072551727;0,05
ALTJ_seca_triagem;250;489,2;713;1,33;25,3;26,7;0,020959999412298203;0,067
ALTJ_seca_triagem;251;493,0;717;4,83;40,5;45,3;0,0013099999632686377;0,065
ALTJ_seca_triagem;252;494,1;719;0,24;39,0;39,2;0,013849999755620956;0,059
ALTJ_seca_triagem;253;501,8;728;2,17;23,1;25,2;0,00431999983265996;0,065
ALTJ_seca_triagem;254;504,6;732;1,48;19,4;20,9;0,0188400000333786;0,068
ALTJ_seca_triagem;255;506,2;734;2,36;38,0;40,4;0,017340000718832016;0,066
ALTJ_seca_triagem;256;508,8;737;3,76;36,4;40,1;0,001560000004246831;0,067
ALTJ_seca_triagem;257;510,0;738;3,27;34,5;37,8;0,00203000009059906;0,067
ALTJ_seca_triagem;258;513,9;743;1,74;32,0;33,7;0,013770000077784061;0,068
ALTJ_seca_triagem;259;516,7;746;1,02;16,6;17,6;0,014379999600350857;0,062
ALTJ_seca_triagem;260;517,7;748;2,08;30,5;32,6;0,015110000036656857;0,063
ALTJ_seca_triagem;261;518,3;749;0,91;29,5;30,4;0,012539999559521675;0,057
ALTJ_seca_triagem;262;519,1;749;2,12;29,5;31,6;0,013030000030994415;0,06
ALTJ_seca_triagem;263;522,8;754;0,69;29,0;29,7;0,029529999941587448;0,062
ALTJ_seca_triagem;264;528,2;761;1,38;40,0;41,4;0,030009999871253967;0,066
ALTJ_seca_triagem;265;529,7;762;1,13;39,7;40,9;0,024800000712275505;0,051
ALTJ_seca_triagem;266;530,3;763;1,67;14,9;16,5;0,0028899998869746923;0,043
ALTJ_seca_triagem;267;531,0;764;1,17;25,2;26,4;0,024390000849962234;0,058
ALTJ_seca_triagem;268;531,7;765;1,34;14,8;16,2;0,02092999964952469;0,052
ALTJ_seca_triagem;269;531,9;765;3,55;33,0;36,6;0,022059999406337738;0,066
ALTJ_seca_triagem;270;535,4;769;1,92;29,7;31,6;0,017629999667406082;0,069
ALTJ_seca_triagem;271;538,9;774;3,36;31,5;34,9;0,0033199999015778303;0,069
ALTJ_seca_triagem;272;542,4;778;4,03;28,5;32,5;0,0017099999822676182;0,068
ALTJ_seca_triagem;273;546,7;783;3,23;28,4;31,6;0,0029800001066178083;0,067
ALTJ_seca_triagem;274;549,3;786;3,92;26,9;30,8;0,004399999976158142;0,068
ALTJ_seca_triagem;275;550,3;788;3,24;24,4;27,6;0,003220000071451068;0,066
ALTJ_seca_triagem;276;552,6;790;3,65;21,5;25,1;0,0021200000774115324;0,065
ALTJ_seca_triagem;277;562,4;802;4,96;20,0;25,0;0,002689999993890524;0,07
ALTJ_seca_triagem;278;565,3;806;2,53;19,0;21,5;0,002630000002682209;0,07
ALTJ_seca_triagem;279;570,9;813;5,87;17,5;23,4;0,0013099999632686377;0,069
ALTJ_seca_triagem;280;572,1;814;4,8;16,5;21,3;0,001610000035725534;0,068
ALTJ_seca_triagem;281;575,0;818;4,53;15,5;20,0;0,0015200000489130616;0,066
ALTJ_seca_triagem;282;576,5;819;7,29;14,0;21,3;0,0007200000109151006;0,068
ALTJ_seca_triagem;283;581,1;825;0,79;21,3;22,1;0,009499999694526196;0,065
ALTJ_seca_triagem;284;582,3;826;5,95;20,3;26,2;0,0010000000474974513;0,047
ALTJ_seca_triagem;285;596,6;843;1,11;20,0;21,1;0,001769999973475933;0,064
ALTJ_seca_triagem;286;605,7;854;0,34;20,7;21,0;0,19077999889850616;0,06
ALTJ_seca_triagem;287;608,0;857;4,92;232,0;236,9;0,003930000122636557;0,061
ALTJ_seca_triagem;288;610,3;860;5,22;228,1;233,3;0,002689999993890524;0,06
ALTJ_seca_triagem;289;614,4;865;0,75;17,6;18,4;0,18306000530719757;0,065
ALTJ_seca_triagem;290;616,6;868;2,72;15,5;18,2;0,0015399999683722854;0,06
ALTJ_seca_triagem;291;618,5;870;1,03;221,2;222,3;0,18336999416351318;0,052
ALTJ_seca_triagem;292;620,2;872;0,29;217,0;217,3;0,17831000685691833;0,063
ALTJ_seca_triagem;293;626,2;879;1,7;14,1;15,8;0,001979999942705035;0,046
ALTJ_seca_triagem;294;627,1;880;2,17;12,6;14,8;0,002360000042244792;0,035
ALTJ_seca_triagem;295;633,1;887;2,21;11,0;13,2;0,00215000007301569;0,063
ALTJ_seca_triagem;296;640,7;896;1,22;10,8;12,0;0,002300000051036477;0,061
ALTJ_seca_triagem;297;642,8;899;0,9;10,5;11,4;0,002240000059828162;0,038
ALTJ_seca_triagem;298;645,0;901;0,46;9,7;10,2;0,15000000596046448;0,048
ALTJ_seca_triagem;299;647,9;905;0,12;178,5;178,6;0,15015000104904175;0,063
ALTJ_seca_triagem;300;657,7;916;1,67;171,0;172,7;0,14860999584197998;0,064
ALTJ_seca_triagem;301;666,1;926;5,5;165,6;171,1;0,007089999970048666;0,064
ALTJ_seca_triagem;302;668,2;929;4,91;161,0;165,9;0,006279999855905771;0,064
ALTJ_seca_triagem;303;669,2;930;5,41;154,5;159,9;0,004360000137239695;0,061
ALTJ_seca_triagem;304;676,2;938;5,02;151,5;156,6;0,0040799998678267;0,061
ALTJ_seca_triagem;305;685,2;949;1,17;14,0;15,1;0,12264999747276306;0,069
ALTJ_seca_triagem;306;686,5;950;2,14;12,1;14,2;0,002219999907538295;0,051
ALTJ_seca_triagem;307;688,9;953;0,95;11,7;12,6;0,004769999999552965;0,043
ALTJ_seca_triagem;308;691,7;957;0,62;10,6;11,3;0,11992999911308289;0,067
ALTJ_seca_triagem;309;692,6;958;0,91;136,0;136,9;0,11527000367641449;0,047
ALTJ_seca_triagem;310;694,5;960;0,76;9,8;10,5;0,11034999787807465;0,053
ALTJ_seca_triagem;311;695,3;961;5,48;131,0;136,5;0,004360000137239695;0,064
ALTJ_seca_triagem;312;697,6;963;0,74;123,9;124,6;0,10385999828577042;0,053
ALTJ_seca_triagem;313;698,4;964;0,51;9,2;9,7;0,09872999787330627;0,043
ALTJ_seca_triagem;314;699,8;966;1,32;39,0;40,3;0,03189999982714653;0,05
ALTJ_seca_triagem;315;701,5;968;1,59;115,0;116,6;0,09855999797582626;0,058
ALTJ_seca_triagem;316;702,6;969;5,17;110,5;115,7;0,00865000020712614;0,065
ALTJ_seca_triagem;317;704,5;972;0,5;105,5;106,0;0,08844000101089478;0,052
ALTJ_seca_triagem;318;718,1;987;2,89;38,5;41,4;0,06255999952554703;0,067
ALTJ_seca_triagem;319;719,0;989;2,53;102,0;104,5;0,0580499991774559;0,065
ALTJ_seca_triagem;320;719,8;989;3,02;69,1;72,1;0,05796999856829643;0,065
ALTJ_seca_triagem;321;724,6;995;3,11;98,5;101,6;0,055810000747442245;0,066
ALTJ_seca_triagem;322;728,4;999;4,84;37,0;41,8;0,0012499999720603228;0,067
ALTJ_seca_triagem;323;746,6;1021;1,76;36,2;37,9;0,1558299958705902;0,066
ALTJ_seca_triagem;324;746,9;1021;2,5;96,5;99,0;0,05592000111937523;0,063
ALTJ_seca_triagem;325;747,9;1022;2,46;35,5;38,0;0,0522099994122982;0,064
ALTJ_seca_triagem;326;748,4;1023;4,71;35,0;39,7;0,0008500000112690032;0,059
ALTJ_seca_triagem;327;748,9;1023;2,14;90,5;92,6;0,05150999873876572;0,059
ALTJ_seca_triagem;328;752,5;1027;4,66;88,0;92,7;0,004699999932199717;0,063
ALTJ_seca_triagem;329;754,9;1030;2,51;82,5;85,0;0,043209999799728394;0,065
ALTJ_seca_triagem;330;755,2;1031;2,46;34,5;37,0;0,0025599999353289604;0,05
ALTJ_seca_triagem;331;771,6;1050;0,92;57,2;58,1;0,04758000001311302;0,067
ALTJ_seca_triagem;332;772,0;1050;3,54;29,7;33,3;0,04706000164151192;0,063
ALTJ_seca_triagem;333;772,9;1051;2,88;29,1;32,0;0,04540000110864639;0,067
ALTJ_seca_triagem;334;773,7;1052;3,17;76,5;79,7;0,04458000138401985;0,065
ALTJ_seca_triagem;335;775,3;1054;2,69;74,5;77,2;0,043529998511075974;0,065
ALTJ_seca_triagem;336;778,4;1058;2,22;209,5;211,7;0,123089998960495;0,067
ALTJ_seca_triagem;337;779,5;1059;1,83;207,0;208,8;0,12076999992132187;0,066
ALTJ_seca_triagem;338;791,2;1072;6,04;70,5;76,5;0,0033199999015778303;0,065
ALTJ_seca_triagem;339;792,5;1074;2,88;67,0;69,9;0,03824999928474426;0,068
ALTJ_seca_triagem;340;794,4;1076;4,47;27,2;31,7;0,0012700000079348683;0,059
ALTJ_seca_triagem;341;813,9;1098;5,53;203,5;209,0;0,003490000031888485;0,066
ALTJ_seca_triagem;342;820,8;1106;7,15;199,5;206,7;0,003060000017285347;0,065
ALTJ_seca_triagem;343;822,5;1108;5,64;195,5;201,1;0,0038900000508874655;0,063
ALTJ_seca_triagem;344;824,4;1110;5,62;191,0;196,6;0,004310000222176313;0,064
ALTJ_seca_triagem;345;834,9;1122;6,96;187,0;194,0;0,0026199999265372753;0,065
ALTJ_seca_triagem;346;850,5;1140;2,01;183,2;185,3;0,1392499953508377;0,067
ALTJ_seca_triagem;347;861,4;1153;1,21;27,4;28,6;0,1370600014925003;0,052
ALTJ_seca_triagem;348;865,8;1158;6,35;179,5;185,9;0,003930000122636557;0,062
ALTJ_seca_triagem;349;867,9;1160;7,03;175,5;182,5;0,003490000031888485;0,063
ALTJ_seca_triagem;350;872,6;1165;7,47;171,8;179,2;0,0034000000450760126;0,064
ALTJ_seca_triagem;351;874,0;1167;6,58;168,0;174,6;0,003060000017285347;0,059
ALTJ_seca_triagem;352;877,4;1171;1,77;26,0;27,8;0,12266000360250473;0,066
ALTJ_seca_triagem;353;881,0;1175;2,59;26,3;28,9;0,0017399999778717756;0,064
ALTJ_seca_triagem;354;886,9;1182;3,9;25,0;28,9;0,00203999993391335;0,058
ALTJ_seca_triagem;355;887,8;1183;1,63;24,9;26,6;0,12473999708890915;0,053
ALTJ_seca_triagem;356;891,9;1187;0,56;162,5;163,1;0,123089998960495;0,046
ALTJ_seca_triagem;357;907,3;1205;2,97;23,0;26,0;0,0011599999852478504;0,038
ALTJ_seca_triagem;358;907,9;1205;4,1;22,5;26,6;0,00215999991632998;0,041
ALTJ_seca_triagem;359;908,9;1206;3,19;22,0;25,2;0,0012000000569969416;0,039
ALTJ_seca_triagem;360;930,4;1231;1,03;160,5;161,5;0,12281999737024307;0,052
ALTJ_seca_triagem;361;935,0;1236;5,28;158,0;163,3;0,004339999984949827;0,06
ALTJ_seca_triagem;362;936,5;1238;4,04;156,5;160,5;0,008310000412166119;0,056
ALTJ_seca_triagem;363;938,1;1239;6,36;148,0;154,4;0,003930000122636557;0,061
ALTJ_seca_triagem;364;940,1;1242;5,9;144,5;150,4;0,003490000031888485;0,059
ALTJ_seca_triagem;365;949,8;1252;6,1;141,2;147,4;0,0026199999265372753;0,06
ALTJ_seca_triagem;366;953,0;1256;5,5;137,2;142,7;0,003490000031888485;0,06
ALTJ_seca_triagem;367;954,5;1258;6,22;133,5;139,7;0,003490000031888485;0,062
ALTJ_seca_triagem;368;986,1;1293;2,06;21,2;23,2;0,0008299999753944576;0,066
ALTJ_seca_triagem;369;997,5;1306;1,55;20,9;22,5;0,001820000004954636;0,04
ALTJ_seca_triagem;370;1006,4;1316;2,27;19,7;22,0;0,002520000096410513;0,066
ALTJ_seca_triagem;371;1008,7;1318;1,61;19,1;20,7;0,0019600000232458115;0,047
ALTJ_seca_triagem;372;1030,5;1342;1,33;18,7;20,0;0,0017500000540167093;0,066
ALTJ_seca_triagem;373;1063,1;1378;1,9;17,5;19,4;0,003019999945536256;0,063
ALTJ_seca_triagem;374;1067,2;1383;4,05;16,6;20,7;0,0010100000072270632;0,041
ALTJ_seca_triagem;375;1101,4;1420;4,46;130,0;134,5;0,10051999986171722;0,068
ALTJ_seca_triagem;376;1111,0;1431;7,14;128,0;135,1;0,0021800000686198473;0,064
ALTJ_seca_triagem;377;1128,6;1450;7,44;125,5;132,9;0,0017500000540167093;0,062
ALTJ_seca_triagem;378;1131,0;1453;5,99;123,2;129,2;0,003490000031888485;0,061
ALTJ_seca_triagem;379;1135,5;1458;6,73;119,5;126,2;0,0023300000466406345;0,063
ALTJ_seca_triagem;380;1136,8;1459;5,82;116,9;122,8;0,002689999993890524;0,063
ALTJ_seca_triagem;381;1144,1;1467;6,35;113,0;119,3;0,0029899999499320984;0,062
ALTJ_seca_triagem;382;1147,1;1470;6,5;109,5;116,0;0,003060000017285347;0,062
ALTJ_seca_triagem;383;1147,8;1471;5,91;106,5;112,4;0,003010000102221966;0,058
ALTJ_seca_triagem;384;1149,2;1473;6,76;103,0;109,8;0,003019999945536256;0,061
ALTJ_seca_triagem;385;1193,2;1520;15,67;101,2;116,9;0,0004400000034365803;0,068
ALTJ_seca_triagem;386;1217,1;1546;6,01;99,5;105,5;0,003060000017285347;0,06
ALTJ_seca_triagem;387;1220,1;1550;8,77;96,0;104,8;0,0021800000686198473;0,064
ALTJ_seca_triagem;388;1222,7;1552;8,43;93,0;101,4;0,0021800000686198473;0,065
ALTJ_seca_triagem;389;1229,4;1560;9,79;90,5;100,3;0,0017500000540167093;0,064
ALTJ_seca_triagem;390;1245,1;1577;8,25;88,0;96,3;0,0021800000686198473;0,064
ALTJ_seca_triagem;391;1246,8;1578;6,98;85,5;92,5;0,0021800000686198473;0,061
ALTJ_seca_triagem;392;1266,4;1599;8,79;83,0;91,8;0,0013099999632686377;0,066
ALTJ_seca_triagem;393;1267,3;1600;9,04;82,0;91,0;0,0017500000540167093;0,065
ALTJ_seca_triagem;394;1272,8;1606;6,74;79,5;86,2;0,0027199999894946814;0,063
ALTJ_seca_triagem;395;1274,5;1608;6,29;76,5;82,8;0,002580000087618828;0,062
ALTJ_seca_triagem;396;1275,8;1609;7,7;73,5;81,2;0,0021800000686198473;0,065
ALTJ_seca_triagem;397;1276,7;1610;7,06;71,5;78,6;0,0021800000686198473;0,063
ALTJ_seca_triagem;398;1282,9;1617;7,72;69,0;76,7;0,0017500000540167093;0,064
ALTJ_seca_triagem;399;1302,3;1638;12,51;67,5;80,0;0,0008699999889358878;0,062
ALTJ_seca_triagem;405;1842,7;2200;12,75;66,5;79,3;0,0017500000540167093;0,063
ALTJ_seca_triagem;406;2076,6;2435;10,04;64,0;74,0;0,0013099999632686377;0,066
ALTJ_seca_triagem;407;2079,5;2438;11,28;63,0;74,3;0,0010000000474974513;0,062
ALTJ_seca_triagem;408;2084,9;2443;8,34;62,5;70,8;0,0009399999980814755;0,063
ALTJ_seca_triagem;409;2086,5;2445;6,07;60,0;66,1;0,003000000026077032;0,064
ALTJ_seca_triagem;410;2092,1;2451;8,95;57,5;66,5;0,0017500000540167093;0,064
ALTJ_seca_triagem;411;2094,8;2453;7,3;55,5;62,8;0,0016499999910593033;0,067
