evento_guapore;pico_guapore_total_m3s;eixos_antas;eixos_forqueta;regra_operativa;defasagem_guapore_h;altura_gu1_m;pico_natural_estrela_m3s;pico_resultante_estrela_m3s;reducao_pico_pct;acima_limiar_4000_m3s;area_controlada_antas_km2;area_controlada_gu1_km2;area_controlada_forqueta_km2;volume_gu1_hm3;volume_antas_hm3;volume_forqueta_hm3;volume_total_hm3;reservatorio_saturou;observacao
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;comportas;12;0,0;12805,5;12805,5;0,0;8805,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;False;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;comportas;12;30,0;12805,5;12878,0;-0,57;8878,0;0,0;1993,7;0,0;13,3;0,0;0,0;13,3;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;comportas;12;50,0;12805,5;12878,0;-0,57;8878,0;0,0;1993,7;0,0;54,2;0,0;0,0;54,2;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;comportas;12;70,0;12805,5;12878,0;-0,57;8878,0;0,0;1993,7;0,0;140,1;0,0;0,0;140,1;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;comportas;12;100,0;12805,5;11902,2;7,05;7902,2;0,0;1993,7;0,0;372,0;0,0;0,0;372,0;False;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;comportas;12;120,0;12805,5;11902,2;7,05;7902,2;0,0;1993,7;0,0;372,0;0,0;0,0;372,0;False;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;seca;12;0,0;13830,3;13874,8;-0,32;9874,8;0,0;0,0;2204,2;0,0;0,0;148,4;148,4;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;seca;12;30,0;13830,3;13923,2;-0,67;9923,2;0,0;1993,7;2204,2;21,7;0,0;148,4;170,1;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;seca;12;50,0;13830,3;13923,2;-0,67;9923,2;0,0;1993,7;2204,2;87,2;0,0;148,4;235,6;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;seca;12;70,0;13830,3;13883,8;-0,39;9883,8;0,0;1993,7;2204,2;223,9;0,0;148,4;372,3;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;seca;12;100,0;13830,3;12094,0;12,55;8094,0;0,0;1993,7;2204,2;377,3;0,0;148,4;525,8;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;seca;12;120,0;13830,3;12094,0;12,55;8094,0;0,0;1993,7;2204,2;378,9;0,0;148,4;527,3;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;comportas;12;0,0;13830,3;13874,8;-0,32;9874,8;0,0;0,0;2204,2;0,0;0,0;89,7;89,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;comportas;12;30,0;13830,3;13923,2;-0,67;9923,2;0,0;1993,7;2204,2;13,3;0,0;89,7;103,0;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;comportas;12;50,0;13830,3;13923,2;-0,67;9923,2;0,0;1993,7;2204,2;54,2;0,0;89,7;143,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;comportas;12;70,0;13830,3;13923,2;-0,67;9923,2;0,0;1993,7;2204,2;140,1;0,0;89,7;229,8;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;comportas;12;100,0;13830,3;12094,0;12,55;8094,0;0,0;1993,7;2204,2;372,0;0,0;89,7;461,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;comportas;12;120,0;13830,3;12094,0;12,55;8094,0;0,0;1993,7;2204,2;372,0;0,0;89,7;461,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;seca;12;0,0;12805,5;7619,7;40,5;3619,7;15759,8;0,0;0,0;0,0;2337,7;0,0;2337,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;seca;12;30,0;12805,5;7625,5;40,45;3625,5;15759,8;1993,7;0,0;21,7;2337,7;0,0;2359,4;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;seca;12;50,0;12805,5;7625,5;40,45;3625,5;15759,8;1993,7;0,0;87,2;2337,7;0,0;2424,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;seca;12;70,0;12805,5;7216,7;43,64;3216,7;15759,8;1993,7;0,0;223,9;2337,7;0,0;2561,6;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;seca;12;100,0;12805,5;4553,9;64,44;553,9;15759,8;1993,7;0,0;377,3;2337,7;0,0;2715,0;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;seca;12;120,0;12805,5;4553,9;64,44;553,9;15759,8;1993,7;0,0;378,9;2337,7;0,0;2716,6;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;comportas;12;0,0;12805,5;8915,8;30,37;4915,8;15759,8;0,0;0,0;0,0;2096,9;0,0;2096,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;comportas;12;30,0;12805,5;8921,6;30,33;4921,6;15759,8;1993,7;0,0;13,3;2096,9;0,0;2110,2;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;comportas;12;50,0;12805,5;8921,6;30,33;4921,6;15759,8;1993,7;0,0;54,2;2096,9;0,0;2151,1;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;comportas;12;70,0;12805,5;8715,3;31,94;4715,3;15759,8;1993,7;0,0;140,1;2096,9;0,0;2237,0;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;comportas;12;100,0;12805,5;5264,7;58,89;1264,7;15759,8;1993,7;0,0;372,0;2096,9;0,0;2468,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;comportas;12;120,0;12805,5;5264,7;58,89;1264,7;15759,8;1993,7;0,0;372,0;2096,9;0,0;2468,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;seca;12;0,0;13830,3;9805,2;29,1;5805,2;15759,8;0,0;2204,2;0,0;2337,7;148,4;2486,1;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;seca;12;30,0;13830,3;9766,6;29,38;5766,6;15759,8;1993,7;2204,2;21,7;2337,7;148,4;2507,8;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;seca;12;50,0;13830,3;9766,6;29,38;5766,6;15759,8;1993,7;2204,2;87,2;2337,7;148,4;2573,3;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;seca;12;70,0;13830,3;8366,1;39,51;4366,1;15759,8;1993,7;2204,2;223,9;2337,7;148,4;2710,0;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;seca;12;100,0;13830,3;6246,0;54,84;2246,0;15759,8;1993,7;2204,2;377,3;2337,7;148,4;2863,5;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;seca;12;120,0;13830,3;6211,9;55,08;2211,9;15759,8;1993,7;2204,2;378,9;2337,7;148,4;2865,1;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;comportas;12;0,0;13830,3;11231,0;18,79;7231,0;15759,8;0,0;2204,2;0,0;2096,9;89,7;2186,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;comportas;12;30,0;13830,3;11175,5;19,2;7175,5;15759,8;1993,7;2204,2;13,3;2096,9;89,7;2200,0;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;comportas;12;50,0;13830,3;11175,5;19,2;7175,5;15759,8;1993,7;2204,2;54,2;2096,9;89,7;2240,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;comportas;12;70,0;13830,3;10209,7;26,18;6209,7;15759,8;1993,7;2204,2;140,1;2096,9;89,7;2326,8;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;comportas;12;100,0;13830,3;8138,4;41,16;4138,4;15759,8;1993,7;2204,2;372,0;2096,9;89,7;2558,6;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;comportas;12;120,0;13830,3;8138,4;41,16;4138,4;15759,8;1993,7;2204,2;372,0;2096,9;89,7;2558,6;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;seca;24;0,0;14807,0;14807,0;0,0;10807,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;False;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;seca;24;30,0;14807,0;14860,7;-0,36;10860,7;0,0;1993,7;0,0;21,7;0,0;0,0;21,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;seca;24;50,0;14807,0;14860,7;-0,36;10860,7;0,0;1993,7;0,0;87,2;0,0;0,0;87,2;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;seca;24;70,0;14807,0;14825,8;-0,13;10825,8;0,0;1993,7;0,0;223,9;0,0;0,0;223,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;seca;24;100,0;14807,0;12160,8;17,87;8160,8;0,0;1993,7;0,0;377,3;0,0;0,0;377,3;False;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;seca;24;120,0;14807,0;12160,8;17,87;8160,8;0,0;1993,7;0,0;378,9;0,0;0,0;378,9;False;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;comportas;24;0,0;14807,0;14807,0;0,0;10807,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;False;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;comportas;24;30,0;14807,0;14860,7;-0,36;10860,7;0,0;1993,7;0,0;13,3;0,0;0,0;13,3;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;comportas;24;50,0;14807,0;14860,7;-0,36;10860,7;0,0;1993,7;0,0;54,2;0,0;0,0;54,2;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;comportas;24;70,0;14807,0;14860,7;-0,36;10860,7;0,0;1993,7;0,0;140,1;0,0;0,0;140,1;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;comportas;24;100,0;14807,0;12160,8;17,87;8160,8;0,0;1993,7;0,0;372,0;0,0;0,0;372,0;False;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;SEM_FORQUETA;comportas;24;120,0;14807,0;12160,8;17,87;8160,8;0,0;1993,7;0,0;372,0;0,0;0,0;372,0;False;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;seca;24;0,0;15332,3;15351,4;-0,12;11351,4;0,0;0,0;2204,2;0,0;0,0;148,4;148,4;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;seca;24;30,0;15332,3;15390,0;-0,38;11390,0;0,0;1993,7;2204,2;21,7;0,0;148,4;170,1;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;seca;24;50,0;15332,3;15390,0;-0,38;11390,0;0,0;1993,7;2204,2;87,2;0,0;148,4;235,6;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;seca;24;70,0;15332,3;15254,3;0,51;11254,3;0,0;1993,7;2204,2;223,9;0,0;148,4;372,3;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;seca;24;100,0;15332,3;12379,2;19,26;8379,2;0,0;1993,7;2204,2;377,3;0,0;148,4;525,8;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;seca;24;120,0;15332,3;12379,2;19,26;8379,2;0,0;1993,7;2204,2;378,9;0,0;148,4;527,3;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;comportas;24;0,0;15332,3;15351,4;-0,12;11351,4;0,0;0,0;2204,2;0,0;0,0;89,7;89,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;comportas;24;30,0;15332,3;15390,0;-0,38;11390,0;0,0;1993,7;2204,2;13,3;0,0;89,7;103,0;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;comportas;24;50,0;15332,3;15390,0;-0,38;11390,0;0,0;1993,7;2204,2;54,2;0,0;89,7;143,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;comportas;24;70,0;15332,3;15388,2;-0,36;11388,2;0,0;1993,7;2204,2;140,1;0,0;89,7;229,8;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;comportas;24;100,0;15332,3;12379,2;19,26;8379,2;0,0;1993,7;2204,2;372,0;0,0;89,7;461,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;SEM_OBRA;FQ2;comportas;24;120,0;15332,3;12379,2;19,26;8379,2;0,0;1993,7;2204,2;372,0;0,0;89,7;461,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;seca;24;0,0;14807,0;8276,9;44,1;4276,9;15759,8;0,0;0,0;0,0;2337,7;0,0;2337,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;seca;24;30,0;14807,0;8295,0;43,98;4295,0;15759,8;1993,7;0,0;21,7;2337,7;0,0;2359,4;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;seca;24;50,0;14807,0;8295,0;43,98;4295,0;15759,8;1993,7;0,0;87,2;2337,7;0,0;2424,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;seca;24;70,0;14807,0;7876,9;46,8;3876,9;15759,8;1993,7;0,0;223,9;2337,7;0,0;2561,6;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;seca;24;100,0;14807,0;4763,0;67,83;763,0;15759,8;1993,7;0,0;377,3;2337,7;0,0;2715,0;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;seca;24;120,0;14807,0;4763,0;67,83;763,0;15759,8;1993,7;0,0;378,9;2337,7;0,0;2716,6;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;comportas;24;0,0;14807,0;9135,4;38,3;5135,4;15759,8;0,0;0,0;0,0;2096,9;0,0;2096,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;comportas;24;30,0;14807,0;9141,2;38,26;5141,2;15759,8;1993,7;0,0;13,3;2096,9;0,0;2110,2;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;comportas;24;50,0;14807,0;9141,2;38,26;5141,2;15759,8;1993,7;0,0;54,2;2096,9;0,0;2151,1;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;comportas;24;70,0;14807,0;8901,7;39,88;4901,7;15759,8;1993,7;0,0;140,1;2096,9;0,0;2237,0;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;comportas;24;100,0;14807,0;5468,1;63,07;1468,1;15759,8;1993,7;0,0;372,0;2096,9;0,0;2468,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;SEM_FORQUETA;comportas;24;120,0;14807,0;5468,1;63,07;1468,1;15759,8;1993,7;0,0;372,0;2096,9;0,0;2468,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;seca;24;0,0;15332,3;9047,7;40,99;5047,7;15759,8;0,0;2204,2;0,0;2337,7;148,4;2486,1;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;seca;24;30,0;15332,3;9039,8;41,04;5039,8;15759,8;1993,7;2204,2;21,7;2337,7;148,4;2507,8;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;seca;24;50,0;15332,3;9039,8;41,04;5039,8;15759,8;1993,7;2204,2;87,2;2337,7;148,4;2573,3;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;seca;24;70,0;15332,3;8305,4;45,83;4305,4;15759,8;1993,7;2204,2;223,9;2337,7;148,4;2710,0;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;seca;24;100,0;15332,3;5369,2;64,98;1369,2;15759,8;1993,7;2204,2;377,3;2337,7;148,4;2863,5;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;seca;24;120,0;15332,3;5356,5;65,06;1356,5;15759,8;1993,7;2204,2;378,9;2337,7;148,4;2865,1;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;comportas;24;0,0;15332,3;10002,8;34,76;6002,8;15759,8;0,0;2204,2;0,0;2096,9;89,7;2186,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;comportas;24;30,0;15332,3;9975,0;34,94;5975,0;15759,8;1993,7;2204,2;13,3;2096,9;89,7;2200,0;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;comportas;24;50,0;15332,3;9975,0;34,94;5975,0;15759,8;1993,7;2204,2;54,2;2096,9;89,7;2240,9;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;comportas;24;70,0;15332,3;9446,6;38,39;5446,6;15759,8;1993,7;2204,2;140,1;2096,9;89,7;2326,8;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;comportas;24;100,0;15332,3;7061,2;53,95;3061,2;15759,8;1993,7;2204,2;372,0;2096,9;89,7;2558,6;True;"GU1 preliminar; CAV sintética e pico diário transposto"
pico_historico_santa_lucia;5106,3;E02+E04+E01+E05+E08+E12;FQ2;comportas;24;120,0;15332,3;7061,2;53,95;3061,2;15759,8;1993,7;2204,2;372,0;2096,9;89,7;2558,6;True;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;SEM_FORQUETA;seca;0;0,0;15925,6;15925,6;0,0;11925,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;False;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;SEM_FORQUETA;seca;0;30,0;15925,6;15921,5;0,03;11921,5;0,0;1993,7;0,0;21,7;0,0;0,0;21,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;SEM_FORQUETA;seca;0;50,0;15925,6;15886,1;0,25;11886,1;0,0;1993,7;0,0;86,8;0,0;0,0;86,8;True;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;SEM_FORQUETA;seca;0;70,0;15925,6;15847,0;0,49;11847,0;0,0;1993,7;0,0;137,3;0,0;0,0;137,3;False;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;SEM_FORQUETA;seca;0;100,0;15925,6;15838,4;0,55;11838,4;0,0;1993,7;0,0;149,3;0,0;0,0;149,3;False;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;SEM_FORQUETA;seca;0;120,0;15925,6;15831,7;0,59;11831,7;0,0;1993,7;0,0;159,9;0,0;0,0;159,9;False;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;SEM_FORQUETA;comportas;0;0,0;15925,6;15925,6;0,0;11925,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;False;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;SEM_FORQUETA;comportas;0;30,0;15925,6;15921,5;0,03;11921,5;0,0;1993,7;0,0;13,2;0,0;0,0;13,2;True;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;SEM_FORQUETA;comportas;0;50,0;15925,6;15921,5;0,03;11921,5;0,0;1993,7;0,0;54,0;0,0;0,0;54,0;True;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;SEM_FORQUETA;comportas;0;70,0;15925,6;15921,5;0,03;11921,5;0,0;1993,7;0,0;124,2;0,0;0,0;124,2;False;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;SEM_FORQUETA;comportas;0;100,0;15925,6;15921,5;0,03;11921,5;0,0;1993,7;0,0;124,2;0,0;0,0;124,2;False;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;SEM_FORQUETA;comportas;0;120,0;15925,6;15921,5;0,03;11921,5;0,0;1993,7;0,0;124,2;0,0;0,0;124,2;False;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;FQ2;seca;0;0,0;16546,9;16571,8;-0,15;12571,8;0,0;0,0;2204,2;0,0;0,0;148,4;148,4;True;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;FQ2;seca;0;30,0;16546,9;16567,7;-0,13;12567,7;0,0;1993,7;2204,2;21,7;0,0;148,4;170,1;True;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;FQ2;seca;0;50,0;16546,9;16557,0;-0,06;12557,0;0,0;1993,7;2204,2;86,8;0,0;148,4;235,3;True;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;FQ2;seca;0;70,0;16546,9;16516,8;0,18;12516,8;0,0;1993,7;2204,2;137,3;0,0;148,4;285,8;True;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;FQ2;seca;0;100,0;16546,9;16491,7;0,33;12491,7;0,0;1993,7;2204,2;149,3;0,0;148,4;297,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;FQ2;seca;0;120,0;16546,9;16486,4;0,37;12486,4;0,0;1993,7;2204,2;159,9;0,0;148,4;308,3;True;"GU1 preliminar; CAV sintética e pico diário transposto"
novembro_2023_santa_lucia;902,0;SEM_OBRA;FQ2;comportas;0;0,0;16546,9;16571,8;-0,15;12571,8;0,0;0,0;2204,2;0,0;0,0;89,7;89,7;True;"GU1 preliminar; CAV sintética e pico diário transposto"
