cenario;trecho;area_km2;Q_m3s;h_m;z_talvegue_m;z_linha_dagua_m;declividade;n_manning
com_barragem_B1_90m;94;227,1;410;0,38;41,8;42,2;0,054409999400377274;0,053
com_barragem_B1_90m;95;227,8;411;0,89;43,0;43,8;0,03798000141978264;0,061
com_barragem_B1_90m;96;228,5;412;1,04;42,0;43,0;0,05414000153541565;0,057
com_barragem_B1_90m;97;230,9;416;0,6;92,7;93,3;0,06923999637365341;0,067
com_barragem_B1_90m;98;233,4;419;0,49;19,8;20,3;0,021570000797510147;0,067
com_barragem_B1_90m;99;235,0;422;1,84;17,7;19,5;0,007930000312626362;0,065
com_barragem_B1_90m;100;235,2;422;0,87;17,3;18,1;0,06718999892473221;0,06
com_barragem_B1_90m;101;236,1;424;0,48;40,7;41,2;0,061969999223947525;0,062
com_barragem_B1_90m;102;237,8;426;1,1;39,2;40,3;0,018039999529719353;0,059
com_barragem_B1_90m;103;238,4;427;0,45;38,2;38,7;0,0635799989104271;0,068
com_barragem_B1_90m;104;238,7;428;0,89;16,8;17,7;0,02223999984562397;0,064
com_barragem_B1_90m;105;239,7;429;1,19;21,9;23,1;0,008500000461935997;0,056
com_barragem_B1_90m;106;240,9;431;0,77;23,3;24,0;0,06312999874353409;0,067
com_barragem_B1_90m;107;242,0;433;1,15;77,1;78,3;0,05708000063896179;0,064
com_barragem_B1_90m;108;243,3;435;0,83;36,9;37,7;0,018519999459385872;0,064
com_barragem_B1_90m;109;244,1;436;1,0;76,3;77,3;0,0369499996304512;0,06
com_barragem_B1_90m;110;245,4;438;0,16;73,0;73,2;0,047540001571178436;0,061
com_barragem_B1_90m;111;249,1;443;1,59;20,8;22,4;0,01648000068962574;0,064
com_barragem_B1_90m;112;250,5;445;0,71;34,0;34,7;0,015309999696910381;0,057
com_barragem_B1_90m;113;250,7;446;0,87;32,4;33,2;0,013819999992847443;0,057
com_barragem_B1_90m;114;251,8;448;1,35;18,9;20,2;0,004879999905824661;0,058
com_barragem_B1_90m;115;253,4;450;1,82;16,8;18,7;0,004720000084489584;0,062
com_barragem_B1_90m;116;254,8;452;8,81;13,5;22,3;0,0001900000061141327;0,064
com_barragem_B1_90m;117;254,9;452;1,03;13,5;14,5;0,02387000061571598;0,067
com_barragem_B1_90m;118;257,3;456;0,64;69,9;70,6;0,027370000258088112;0,058
com_barragem_B1_90m;119;258,7;458;0,54;67,1;67,7;0,03457000106573105;0,066
com_barragem_B1_90m;120;259,4;459;0,48;41,0;41,5;0,047600001096725464;0,067
com_barragem_B1_90m;121;259,8;460;0,56;40,6;41,1;0,008709999732673168;0,043
com_barragem_B1_90m;122;260,9;461;1,53;37,9;39,4;0,002580000087618828;0,054
com_barragem_B1_90m;123;262,5;464;0,52;50,9;51,4;0,056299999356269836;0,067
com_barragem_B1_90m;124;263,5;465;0,65;64,5;65,1;0,04628000035881996;0,067
com_barragem_B1_90m;125;273,3;480;0,6;14,8;15,4;0,1300400048494339;0,06
com_barragem_B1_90m;126;274,6;482;0,26;13,2;13,5;0,13387000560760498;0,068
com_barragem_B1_90m;127;275,8;483;0,86;79,9;80,8;0,13102999329566956;0,056
com_barragem_B1_90m;128;277,3;486;0,12;137,5;137,6;0,12783999741077423;0,038
com_barragem_B1_90m;129;278,3;487;0,76;13,1;13,9;0,007739999797195196;0,067
com_barragem_B1_90m;130;284,3;496;0,33;131,5;131,8;0,11123000085353851;0,062
com_barragem_B1_90m;131;285,6;498;0,25;58,8;59,0;0,1132500022649765;0,065
com_barragem_B1_90m;132;286,6;500;0,39;36,1;36,5;0,11455000191926956;0,051
com_barragem_B1_90m;133;287,3;501;1,01;36,6;37,7;0,041030000895261765;0,065
com_barragem_B1_90m;134;287,9;501;0,57;34,5;35,1;0,04416999965906143;0,047
com_barragem_B1_90m;135;288,2;502;0,43;22,2;22,6;0,11112000048160553;0,048
com_barragem_B1_90m;136;288,3;502;1,28;7,7;9,0;0,10761000216007233;0,057
com_barragem_B1_90m;137;289,5;504;0,55;115,6;116,1;0,1080000028014183;0,058
com_barragem_B1_90m;138;291,1;506;0,39;36,8;37,2;0,09043999761343002;0,066
com_barragem_B1_90m;139;291,8;507;1,33;62,0;63,3;0,0919099971652031;0,063
com_barragem_B1_90m;140;293,2;509;1,29;61,0;62,3;0,04510999843478203;0,062
com_barragem_B1_90m;141;294,4;511;1,43;12,1;13,6;0,00394000019878149;0,06
com_barragem_B1_90m;142;295,2;512;1,09;13,3;14,4;0,09160999953746796;0,065
com_barragem_B1_90m;143;296,9;515;0,3;35,6;35,9;0,022579999640583992;0,061
com_barragem_B1_90m;144;297,8;516;0,88;57,5;58,4;0,09470999985933304;0,068
com_barragem_B1_90m;145;298,9;518;0,9;7,6;8,5;0,04562000185251236;0,062
com_barragem_B1_90m;146;300,4;520;2,82;54,2;57,1;0,007280000019818544;0,063
com_barragem_B1_90m;147;301,2;521;0,2;13,9;14,1;0,09176000207662582;0,059
com_barragem_B1_90m;148;301,5;522;0,92;78,1;79,0;0,09307000041007996;0,058
com_barragem_B1_90m;149;304,4;526;0,39;106,7;107,1;0,09401000291109085;0,062
com_barragem_B1_90m;150;304,9;526;0,71;8,9;9,6;0,08596000075340271;0,047
com_barragem_B1_90m;151;305,4;527;2,08;97,7;99,8;0,08183000236749649;0,067
com_barragem_B1_90m;152;306,1;528;0,81;6,8;7,6;0,08083000034093857;0,06
com_barragem_B1_90m;153;307,0;530;0,82;11,5;12,3;0,07761000096797943;0,067
com_barragem_B1_90m;154;309,8;534;1,8;50,5;52,3;0,04236999899148941;0,066
com_barragem_B1_90m;155;310,7;535;0,73;11,2;11,9;0,03931000083684921;0,064
com_barragem_B1_90m;156;311,3;536;1,01;11,3;12,3;0,03590000048279762;0,058
com_barragem_B1_90m;157;312,0;537;1,73;25,5;27,2;0,039500001817941666;0,064
com_barragem_B1_90m;158;315,7;542;1,94;40,5;42,5;0,010579999536275864;0,065
com_barragem_B1_90m;159;318,1;546;2,5;39,0;41,5;0,012659999541938305;0,066
com_barragem_B1_90m;160;320,9;550;2,64;36,5;39,1;0,0043299999088048935;0,063
com_barragem_B1_90m;161;322,3;552;2,31;33,5;35,8;0,004360000137239695;0,059
com_barragem_B1_90m;162;328,2;560;0,71;4,6;5,3;0,022709999233484268;0,067
com_barragem_B1_90m;163;329,7;563;2,15;3,1;5,2;0,0013699999544769526;0,054
com_barragem_B1_90m;164;332,5;567;0,83;28,7;29,6;0,02353999949991703;0,062
com_barragem_B1_90m;165;340,9;579;0,93;84,3;85,3;0,0727199986577034;0,069
com_barragem_B1_90m;166;343,0;582;1,64;4,6;6,3;0,00419999985024333;0,068
com_barragem_B1_90m;167;343,6;583;1,58;2,4;4,0;0,004279999993741512;0,056
com_barragem_B1_90m;168;344,1;583;10,48;2,0;12,5;0,0001;0,064
com_barragem_B1_90m;169;344,1;584;23,52;2,0;25,5;0,0001;0,056
com_barragem_B1_90m;171;344,1;584;12,42;2,0;14,4;0,0001;0,045
com_barragem_B1_90m;177;344,3;584;10,57;1,5;12,1;0,0001;0,058
com_barragem_B1_90m;178;344,4;584;24,34;1,5;25,8;0,0001;0,062
com_barragem_B1_90m;179;344,4;584;20,07;1,5;21,6;0,0001;0,056
com_barragem_B1_90m;180;344,4;584;22,46;1,5;24,0;0,0001;0,05
com_barragem_B1_90m;181;344,4;584;27,83;1,5;29,3;0,0001;0,047
com_barragem_B1_90m;191;348,5;590;0,59;1,5;2,1;0,027480000630021095;0,068
com_barragem_B1_90m;192;353,9;598;2,02;31,9;33,9;0,001449999981559813;0,038
com_barragem_B1_90m;193;359,9;606;0,57;77,3;77,8;0,07337000221014023;0,065
com_barragem_B1_90m;194;363,1;611;1,07;27,8;28,9;0,04583999887108803;0,064
com_barragem_B1_90m;195;368,5;618;0,63;31,7;32,3;0,009829999879002571;0,066
com_barragem_B1_90m;196;369,0;619;2,22;30,7;32,9;0,001449999981559813;0,068
com_barragem_B1_90m;197;370,0;621;1,3;30,1;31,4;0,001129999989643693;0,048
com_barragem_B1_90m;198;376,5;630;1,13;28,9;30,0;0,0419900007545948;0,067
com_barragem_B1_90m;199;377,0;631;2,24;29,1;31,4;0,0014799999771639705;0,067
com_barragem_B1_90m;200;377,6;632;0,64;29,0;29,6;0,04416999965906143;0,054
com_barragem_B1_90m;201;378,3;632;0,94;73,0;73,9;0,04422000050544739;0,06
com_barragem_B1_90m;202;380,1;635;1,73;28,3;30,0;0,03886999934911728;0,067
com_barragem_B1_90m;203;382,6;639;2,41;71,7;74,1;0,006430000066757202;0,063
com_barragem_B1_90m;204;387,1;645;3,32;68,3;71,6;0,002580000087618828;0,065
com_barragem_B1_90m;205;390,3;649;1,35;66,3;67,7;0,019670000299811363;0,067
com_barragem_B1_90m;206;390,8;650;1,98;62,6;64,6;0,01779000088572502;0,061
com_barragem_B1_90m;207;392,5;653;1,04;60,1;61,1;0,018309999257326126;0,061
com_barragem_B1_90m;208;393,7;654;1,07;59,8;60,9;0,029519999399781227;0,067
com_barragem_B1_90m;209;395,0;656;1,58;42,5;44,1;0,027639999985694885;0,064
com_barragem_B1_90m;210;395,8;657;0,67;65,4;66,1;0,05663999915122986;0,06
com_barragem_B1_90m;211;396,7;659;1,04;40,5;41,5;0,053860001266002655;0,064
com_barragem_B1_90m;212;397,2;659;0,63;28,1;28,8;0,012760000303387642;0,045
com_barragem_B1_90m;213;397,7;660;0,77;39,6;40,4;0,05519000068306923;0,062
com_barragem_B1_90m;214;398,4;661;1,1;57,7;58,8;0,05415000021457672;0,057
com_barragem_B1_90m;215;399,0;662;1,27;57,4;58,7;0,04230000078678131;0,066
com_barragem_B1_90m;216;402,6;667;2,52;39,0;41,5;0,04228999838232994;0,066
com_barragem_B1_90m;217;403,6;668;2,29;37,9;40,2;0,043529998511075974;0,067
com_barragem_B1_90m;218;404,4;669;1,09;35,5;36,6;0,04789000004529953;0,067
com_barragem_B1_90m;219;405,2;671;1,51;73,5;75,0;0,04741999879479408;0,065
com_barragem_B1_90m;220;411,0;679;2,19;53,8;56,0;0,035610001534223557;0,067
com_barragem_B1_90m;221;411,7;680;2,18;70,9;73,1;0,03589000180363655;0,062
com_barragem_B1_90m;222;413,0;681;2,28;34,5;36,8;0,03246000036597252;0,066
com_barragem_B1_90m;223;414,2;683;2,44;31,5;33,9;0,03375000134110451;0,067
com_barragem_B1_90m;224;416,8;687;1,45;32,4;33,9;0,03438999876379967;0,063
com_barragem_B1_90m;225;421,0;693;0,7;42,8;43,5;0,03674999997019768;0,069
com_barragem_B1_90m;226;424,4;697;0,42;25,0;25,4;0,04574999958276749;0,067
com_barragem_B1_90m;227;425,6;699;0,69;24,1;24,8;0,04495000094175339;0,055
com_barragem_B1_90m;228;426,4;700;1,58;60,3;61,9;0,037289999425411224;0,061
com_barragem_B1_90m;229;427,2;701;0,74;28,4;29,1;0,028620000928640366;0,063
com_barragem_B1_90m;230;428,4;703;1,24;50,3;51,5;0,02377999946475029;0,062
com_barragem_B1_90m;231;430,0;705;0,65;23,1;23,7;0,041099999099969864;0,063
com_barragem_B1_90m;232;431,1;707;0,86;26,5;27,4;0,04140999913215637;0,06
com_barragem_B1_90m;233;433,7;710;1,13;25,7;26,8;0,03172000125050545;0,063
com_barragem_B1_90m;234;434,2;711;2,17;53,3;55,5;0,029850000515580177;0,062
com_barragem_B1_90m;235;436,3;714;2,95;51,8;54,7;0,005539999809116125;0,063
com_barragem_B1_90m;236;438,6;717;1,24;49,3;50,5;0,025709999725222588;0,063
com_barragem_B1_90m;237;443,9;725;0,56;25,3;25,9;0,022530000656843185;0,065
com_barragem_B1_90m;238;450,6;734;0,45;24,8;25,3;0,005280000157654285;0,061
com_barragem_B1_90m;239;453,2;737;1,5;23,3;24,8;0,006130000110715628;0,067
com_barragem_B1_90m;240;454,0;738;1,89;21,9;23,8;0,004610000178217888;0,046
com_barragem_B1_90m;241;454,6;739;5,78;24,0;29,8;0,0042500002309679985;0,069
com_barragem_B1_90m;242;456,0;741;5,21;21,8;27,0;0,003930000122636557;0,069
com_barragem_B1_90m;243;463,4;751;0,35;24,2;24,6;0,00812000036239624;0,061
com_barragem_B1_90m;244;463,4;752;5,89;22,6;28,4;0,0022899999748915434;0,035
com_barragem_B1_90m;245;476,5;770;0,87;36,0;36,9;0,025210000574588776;0,066
com_barragem_B1_90m;246;481,0;776;2,76;45,5;48,3;0,004780000075697899;0,065
com_barragem_B1_90m;247;487,0;784;1,05;23,1;24,1;0,02191999927163124;0,068
com_barragem_B1_90m;248;488,5;786;1,32;19,9;21,2;0,021209999918937683;0,068
com_barragem_B1_90m;249;488,9;787;1,44;23,1;24,5;0,021159999072551727;0,05
com_barragem_B1_90m;250;489,2;787;1,41;25,3;26,7;0,020959999412298203;0,067
com_barragem_B1_90m;251;493,0;792;5,0;40,5;45,5;0,0013099999632686377;0,065
com_barragem_B1_90m;252;494,1;794;0,26;39,0;39,3;0,013849999755620956;0,059
com_barragem_B1_90m;253;501,8;804;2,29;23,1;25,3;0,00431999983265996;0,065
com_barragem_B1_90m;254;504,6;808;1,56;19,4;21,0;0,0188400000333786;0,068
com_barragem_B1_90m;255;506,2;810;2,49;38,0;40,5;0,017340000718832016;0,066
com_barragem_B1_90m;256;508,8;814;3,91;36,4;40,3;0,001560000004246831;0,067
com_barragem_B1_90m;257;510,0;815;3,41;34,5;37,9;0,00203000009059906;0,067
com_barragem_B1_90m;258;513,9;821;1,84;32,0;33,8;0,013770000077784061;0,068
com_barragem_B1_90m;259;516,7;824;1,06;16,6;17,7;0,014379999600350857;0,062
com_barragem_B1_90m;260;517,7;826;2,19;30,5;32,7;0,015110000036656857;0,063
com_barragem_B1_90m;261;518,3;827;0,97;29,5;30,5;0,012539999559521675;0,057
com_barragem_B1_90m;262;519,1;828;2,22;29,5;31,7;0,013030000030994415;0,06
com_barragem_B1_90m;263;522,8;833;0,73;29,0;29,7;0,029529999941587448;0,062
com_barragem_B1_90m;264;528,2;840;1,46;40,0;41,4;0,030009999871253967;0,066
com_barragem_B1_90m;265;529,7;842;1,17;39,7;40,9;0,024800000712275505;0,051
com_barragem_B1_90m;266;530,3;843;1,75;14,9;16,6;0,0028899998869746923;0,043
com_barragem_B1_90m;267;531,0;844;1,22;25,2;26,4;0,024390000849962234;0,058
com_barragem_B1_90m;268;531,7;845;1,41;14,8;16,3;0,02092999964952469;0,052
com_barragem_B1_90m;269;531,9;845;3,77;33,0;36,8;0,022059999406337738;0,066
com_barragem_B1_90m;270;535,4;850;2,02;29,7;31,7;0,017629999667406082;0,069
com_barragem_B1_90m;271;538,9;854;3,53;31,5;35,0;0,0033199999015778303;0,069
com_barragem_B1_90m;272;542,4;859;4,16;28,5;32,7;0,0017099999822676182;0,068
com_barragem_B1_90m;273;546,7;865;3,38;28,4;31,8;0,0029800001066178083;0,067
com_barragem_B1_90m;274;549,3;868;4,11;26,9;31,0;0,004399999976158142;0,068
com_barragem_B1_90m;275;550,3;870;3,39;24,4;27,8;0,003220000071451068;0,066
com_barragem_B1_90m;276;552,6;873;3,82;21,5;25,3;0,0021200000774115324;0,065
com_barragem_B1_90m;277;562,4;886;5,11;20,0;25,1;0,002689999993890524;0,07
com_barragem_B1_90m;278;565,3;890;2,59;19,0;21,6;0,002630000002682209;0,07
com_barragem_B1_90m;279;570,9;897;6,11;17,5;23,6;0,0013099999632686377;0,069
com_barragem_B1_90m;280;572,1;899;5,0;16,5;21,5;0,001610000035725534;0,068
com_barragem_B1_90m;281;575,0;903;4,7;15,5;20,2;0,0015200000489130616;0,066
com_barragem_B1_90m;282;576,5;905;7,56;14,0;21,6;0,0007200000109151006;0,068
com_barragem_B1_90m;283;581,1;911;0,84;21,3;22,2;0,009499999694526196;0,065
com_barragem_B1_90m;284;582,3;913;6,24;20,3;26,5;0,0010000000474974513;0,047
com_barragem_B1_90m;285;596,6;932;1,16;20,0;21,1;0,001769999973475933;0,064
com_barragem_B1_90m;286;605,7;944;0,37;20,7;21,0;0,19077999889850616;0,06
com_barragem_B1_90m;287;608,0;947;5,23;232,0;237,2;0,003930000122636557;0,061
com_barragem_B1_90m;288;610,3;950;5,54;228,1;233,6;0,002689999993890524;0,06
com_barragem_B1_90m;289;614,4;955;0,79;17,6;18,4;0,18306000530719757;0,065
com_barragem_B1_90m;290;616,6;958;2,83;15,5;18,3;0,0015399999683722854;0,06
com_barragem_B1_90m;291;618,5;961;1,06;221,2;222,3;0,18336999416351318;0,052
com_barragem_B1_90m;292;620,2;963;0,32;217,0;217,3;0,17831000685691833;0,063
com_barragem_B1_90m;293;626,2;971;1,78;14,1;15,9;0,001979999942705035;0,046
com_barragem_B1_90m;294;627,1;972;2,27;12,6;14,9;0,002360000042244792;0,035
com_barragem_B1_90m;295;633,1;980;2,28;11,0;13,3;0,00215000007301569;0,063
com_barragem_B1_90m;296;640,7;990;1,28;10,8;12,1;0,002300000051036477;0,061
com_barragem_B1_90m;297;642,8;993;0,96;10,5;11,5;0,002240000059828162;0,038
com_barragem_B1_90m;298;645,0;995;0,5;9,7;10,2;0,15000000596046448;0,048
com_barragem_B1_90m;299;647,9;999;0,14;178,5;178,6;0,15015000104904175;0,063
com_barragem_B1_90m;300;657,7;1012;1,76;171,0;172,8;0,14860999584197998;0,064
com_barragem_B1_90m;301;666,1;1023;5,85;165,6;171,5;0,007089999970048666;0,064
com_barragem_B1_90m;302;668,2;1026;5,2;161,0;166,2;0,006279999855905771;0,064
com_barragem_B1_90m;303;669,2;1027;5,71;154,5;160,2;0,004360000137239695;0,061
com_barragem_B1_90m;304;676,2;1036;5,29;151,5;156,8;0,0040799998678267;0,061
com_barragem_B1_90m;305;685,2;1048;1,23;14,0;15,2;0,12264999747276306;0,069
com_barragem_B1_90m;306;686,5;1050;2,23;12,1;14,3;0,002219999907538295;0,051
com_barragem_B1_90m;307;688,9;1053;1,01;11,7;12,7;0,004769999999552965;0,043
com_barragem_B1_90m;308;691,7;1056;0,65;10,6;11,3;0,11992999911308289;0,067
com_barragem_B1_90m;309;692,6;1058;0,98;136,0;137,0;0,11527000367641449;0,047
com_barragem_B1_90m;310;694,5;1060;0,8;9,8;10,6;0,11034999787807465;0,053
com_barragem_B1_90m;311;695,3;1061;5,77;131,0;136,8;0,004360000137239695;0,064
com_barragem_B1_90m;312;697,6;1064;0,78;123,9;124,7;0,10385999828577042;0,053
com_barragem_B1_90m;313;698,4;1065;0,53;9,2;9,7;0,09872999787330627;0,043
com_barragem_B1_90m;314;699,8;1067;1,38;39,0;40,4;0,03189999982714653;0,05
com_barragem_B1_90m;315;701,5;1069;1,65;115,0;116,7;0,09855999797582626;0,058
com_barragem_B1_90m;316;702,6;1071;5,45;110,5;116,0;0,00865000020712614;0,065
com_barragem_B1_90m;317;704,5;1073;0,52;105,5;106,0;0,08844000101089478;0,052
com_barragem_B1_90m;318;718,1;1091;3,07;38,5;41,6;0,06255999952554703;0,067
com_barragem_B1_90m;319;719,0;1092;2,69;102,0;104,7;0,0580499991774559;0,065
com_barragem_B1_90m;320;719,8;1093;3,12;69,1;72,2;0,05796999856829643;0,065
com_barragem_B1_90m;321;724,6;1099;3,4;98,5;101,9;0,055810000747442245;0,066
com_barragem_B1_90m;322;728,4;1104;5,01;37,0;42,0;0,0012499999720603228;0,067
com_barragem_B1_90m;323;746,6;1127;1,86;36,2;38,0;0,1558299958705902;0,066
com_barragem_B1_90m;324;746,9;1128;2,62;96,5;99,1;0,05592000111937523;0,063
com_barragem_B1_90m;325;747,9;1129;2,56;35,5;38,1;0,0522099994122982;0,064
com_barragem_B1_90m;326;748,4;1130;4,87;35,0;39,9;0,0008500000112690032;0,059
com_barragem_B1_90m;327;748,9;1130;2,24;90,5;92,7;0,05150999873876572;0,059
com_barragem_B1_90m;328;752,5;1135;4,9;88,0;92,9;0,004699999932199717;0,063
com_barragem_B1_90m;329;754,9;1138;2,57;82,5;85,1;0,043209999799728394;0,065
com_barragem_B1_90m;330;755,2;1138;2,56;34,5;37,1;0,0025599999353289604;0,05
com_barragem_B1_90m;331;771,6;1159;0,98;57,2;58,1;0,04758000001311302;0,067
com_barragem_B1_90m;332;772,0;1160;3,82;29,7;33,5;0,04706000164151192;0,063
com_barragem_B1_90m;333;772,9;1161;3,04;29,1;32,1;0,04540000110864639;0,067
com_barragem_B1_90m;334;773,7;1162;3,36;76,5;79,9;0,04458000138401985;0,065
com_barragem_B1_90m;335;775,3;1164;2,86;74,5;77,4;0,043529998511075974;0,065
com_barragem_B1_90m;336;778,4;1168;2,34;209,5;211,8;0,123089998960495;0,067
com_barragem_B1_90m;337;779,5;1169;1,95;207,0;208,9;0,12076999992132187;0,066
com_barragem_B1_90m;338;791,2;1184;6,32;70,5;76,8;0,0033199999015778303;0,065
com_barragem_B1_90m;339;792,5;1186;2,99;67,0;70,0;0,03824999928474426;0,068
com_barragem_B1_90m;340;794,4;1188;4,6;27,2;31,8;0,0012700000079348683;0,059
com_barragem_B1_90m;341;813,9;1213;5,8;203,5;209,3;0,003490000031888485;0,066
com_barragem_B1_90m;342;820,8;1222;7,56;199,5;207,1;0,003060000017285347;0,065
com_barragem_B1_90m;343;822,5;1224;5,94;195,5;201,4;0,0038900000508874655;0,063
com_barragem_B1_90m;344;824,4;1226;5,91;191,0;196,9;0,004310000222176313;0,064
com_barragem_B1_90m;345;834,9;1240;7,33;187,0;194,3;0,0026199999265372753;0,065
com_barragem_B1_90m;346;850,5;1259;2,05;183,2;185,3;0,1392499953508377;0,067
com_barragem_B1_90m;347;861,4;1273;1,25;27,4;28,6;0,1370600014925003;0,052
com_barragem_B1_90m;348;865,8;1278;6,68;179,5;186,2;0,003930000122636557;0,062
com_barragem_B1_90m;349;867,9;1281;7,44;175,5;182,9;0,003490000031888485;0,063
com_barragem_B1_90m;350;872,6;1287;7,8;171,8;179,5;0,0034000000450760126;0,064
com_barragem_B1_90m;351;874,0;1289;7,03;168,0;175,0;0,003060000017285347;0,059
com_barragem_B1_90m;352;877,4;1293;1,84;26,0;27,8;0,12266000360250473;0,066
com_barragem_B1_90m;353;881,0;1298;2,67;26,3;29,0;0,0017399999778717756;0,064
com_barragem_B1_90m;354;886,9;1305;4,06;25,0;29,1;0,00203999993391335;0,058
com_barragem_B1_90m;355;887,8;1306;1,7;24,9;26,6;0,12473999708890915;0,053
com_barragem_B1_90m;356;891,9;1311;0,58;162,5;163,1;0,123089998960495;0,046
com_barragem_B1_90m;357;907,3;1330;3,07;23,0;26,1;0,0011599999852478504;0,038
com_barragem_B1_90m;358;907,9;1331;4,32;22,5;26,8;0,00215999991632998;0,041
com_barragem_B1_90m;359;908,9;1332;3,37;22,0;25,4;0,0012000000569969416;0,039
com_barragem_B1_90m;360;930,4;1359;1,07;160,5;161,6;0,12281999737024307;0,052
com_barragem_B1_90m;361;935,0;1365;5,6;158,0;163,6;0,004339999984949827;0,06
com_barragem_B1_90m;362;936,5;1367;4,26;156,5;160,8;0,008310000412166119;0,056
com_barragem_B1_90m;363;938,1;1369;6,7;148,0;154,7;0,003930000122636557;0,061
com_barragem_B1_90m;364;940,1;1371;6,22;144,5;150,7;0,003490000031888485;0,059
com_barragem_B1_90m;365;949,8;1383;6,38;141,2;147,6;0,0026199999265372753;0,06
com_barragem_B1_90m;366;953,0;1387;5,74;137,2;143,0;0,003490000031888485;0,06
com_barragem_B1_90m;367;954,5;1389;6,53;133,5;140,0;0,003490000031888485;0,062
com_barragem_B1_90m;368;986,1;1428;2,12;21,2;23,3;0,0008299999753944576;0,066
com_barragem_B1_90m;369;997,5;1442;1,62;20,9;22,5;0,001820000004954636;0,04
com_barragem_B1_90m;370;1006,4;1453;2,38;19,7;22,1;0,002520000096410513;0,066
com_barragem_B1_90m;371;1008,7;1456;1,69;19,1;20,8;0,0019600000232458115;0,047
com_barragem_B1_90m;372;1030,5;1482;1,41;18,7;20,1;0,0017500000540167093;0,066
com_barragem_B1_90m;373;1063,1;1522;2,01;17,5;19,5;0,003019999945536256;0,063
com_barragem_B1_90m;374;1067,2;1527;4,26;16,6;20,9;0,0010100000072270632;0,041
com_barragem_B1_90m;375;1101,4;1569;4,64;130,0;134,6;0,10051999986171722;0,068
com_barragem_B1_90m;376;1111,0;1580;7,49;128,0;135,5;0,0021800000686198473;0,064
com_barragem_B1_90m;377;1128,6;1602;7,79;125,5;133,3;0,0017500000540167093;0,062
com_barragem_B1_90m;378;1131,0;1604;6,3;123,2;129,5;0,003490000031888485;0,061
com_barragem_B1_90m;379;1135,5;1610;7,04;119,5;126,5;0,0023300000466406345;0,063
com_barragem_B1_90m;380;1136,8;1611;6,08;116,9;123,0;0,002689999993890524;0,063
com_barragem_B1_90m;381;1144,1;1620;6,65;113,0;119,7;0,0029899999499320984;0,062
com_barragem_B1_90m;382;1147,1;1624;6,83;109,5;116,3;0,003060000017285347;0,062
com_barragem_B1_90m;383;1147,8;1625;6,24;106,5;112,7;0,003010000102221966;0,058
com_barragem_B1_90m;384;1149,2;1626;7,09;103,0;110,1;0,003019999945536256;0,061
com_barragem_B1_90m;385;1193,2;1679;16,32;101,2;117,6;0,0004400000034365803;0,068
com_barragem_B1_90m;386;1217,1;1708;6,31;99,5;105,8;0,003060000017285347;0,06
com_barragem_B1_90m;387;1220,1;1711;9,2;96,0;105,2;0,0021800000686198473;0,064
com_barragem_B1_90m;388;1222,7;1714;8,88;93,0;101,9;0,0021800000686198473;0,065
com_barragem_B1_90m;389;1229,4;1722;10,26;90,5;100,8;0,0017500000540167093;0,064
com_barragem_B1_90m;390;1245,1;1741;8,69;88,0;96,7;0,0021800000686198473;0,064
com_barragem_B1_90m;391;1246,8;1743;7,37;85,5;92,9;0,0021800000686198473;0,061
com_barragem_B1_90m;392;1266,4;1766;9,23;83,0;92,2;0,0013099999632686377;0,066
com_barragem_B1_90m;393;1267,3;1767;9,46;82,0;91,5;0,0017500000540167093;0,065
com_barragem_B1_90m;394;1272,8;1774;7,11;79,5;86,6;0,0027199999894946814;0,063
com_barragem_B1_90m;395;1274,5;1776;6,57;76,5;83,1;0,002580000087618828;0,062
com_barragem_B1_90m;396;1275,8;1777;8,05;73,5;81,6;0,0021800000686198473;0,065
com_barragem_B1_90m;397;1276,7;1779;7,41;71,5;78,9;0,0021800000686198473;0,063
com_barragem_B1_90m;398;1282,9;1786;8,1;69,0;77,1;0,0017500000540167093;0,064
com_barragem_B1_90m;399;1302,3;1809;13,0;67,5;80,5;0,0008699999889358878;0,062
com_barragem_B1_90m;405;1842,7;2430;13,2;66,5;79,7;0,0017500000540167093;0,063
com_barragem_B1_90m;406;2076,6;2689;10,8;64,0;74,8;0,0013099999632686377;0,066
com_barragem_B1_90m;407;2079,5;2692;11,84;63,0;74,8;0,0010000000474974513;0,062
com_barragem_B1_90m;408;2084,9;2698;8,75;62,5;71,3;0,0009399999980814755;0,063
com_barragem_B1_90m;409;2086,5;2700;6,4;60,0;66,4;0,003000000026077032;0,064
com_barragem_B1_90m;410;2092,1;2706;9,55;57,5;67,0;0,0017500000540167093;0,064
com_barragem_B1_90m;411;2094,8;2709;7,66;55,5;63,2;0,0016499999910593033;0,067
com_barragem_B1_90m;412;2149,8;2770;10,65;54,0;64,7;0,0008699999889358878;0,067
com_barragem_B1_90m;413;2151,8;2772;9,29;53,0;62,3;0,0012799999676644802;0,065
com_barragem_B1_90m;414;2179,3;2802;8,45;51,0;59,5;0,0021800000686198473;0,066
com_barragem_B1_90m;415;2181,8;2805;7,62;49,4;57,0;0,002099999925121665;0,067
com_barragem_B1_90m;416;2186,0;2809;10,97;47,5;58,5;0,0017399999778717756;0,067
com_barragem_B1_90m;417;2188,0;2811;10,55;46,0;56,6;0,0012199999764561653;0,067
com_barragem_B1_90m;418;2189,4;2813;11,04;44,5;55,5;0,0013099999632686377;0,068
